Time,Channel,nodeId,ADCChannel,ADCData,ADCDataConverted
9.1,0,id,34,1,1
10.1,0,id,3,23,23
10.1,0,id,4,31,31
10.1,0,id,5,83,83
10.1,0,id,6,99,99
10.1,0,id,7,44,44
10.1,0,id,8,89,89
10.1,0,id,9,66,66
10.1,0,id,10,89,89
10.1,0,id,11,37,37
10.1,0,id,12,47,47
10.1,0,id,13,48,48
10.1,0,id,14,3,3
10.1,0,id,15,84,84
10.1,0,id,16,28,28
10.1,0,id,17,42,42
10.1,0,id,18,8,8
10.1,0,id,19,57,57
10.1,0,id,20,42,42
10.1,0,id,21,11,11
10.1,0,id,22,8,8
10.1,0,id,23,43,43
10.1,0,id,24,48,48
10.1,0,id,25,99,99
10.1,0,id,26,38,38
10.1,0,id,27,26,26
10.1,0,id,28,7,7
10.1,0,id,29,71,71
10.1,0,id,30,60,60
10.1,0,id,31,20,20
10.1,0,id,32,90,90
10.1,0,id,33,0,0
10.1,0,id,34,61,61
11.1,0,id,3,47,47
11.1,0,id,4,94,94
11.1,0,id,5,30,30
11.1,0,id,6,75,75
11.1,0,id,7,71,71
11.1,0,id,8,15,15
11.1,0,id,9,8,8
11.1,0,id,10,50,50
11.1,0,id,11,94,94
11.1,0,id,12,30,30
11.1,0,id,13,37,37
11.1,0,id,14,29,29
11.1,0,id,15,64,64
11.1,0,id,16,95,95
11.1,0,id,17,58,58
11.1,0,id,18,5,5
11.1,0,id,19,26,26
11.1,0,id,20,72,72
11.1,0,id,21,55,55
11.1,0,id,22,74,74
11.1,0,id,23,60,60
11.1,0,id,24,60,60
11.1,0,id,25,75,75
11.1,0,id,26,3,3
11.1,0,id,27,36,36
11.1,0,id,28,10,10
11.1,0,id,29,38,38
11.1,0,id,30,28,28
11.1,0,id,31,68,68
11.1,0,id,32,89,89
11.1,0,id,33,85,85
11.1,0,id,34,30,30
12.1,0,id,3,23,23
12.1,0,id,4,85,85
12.1,0,id,5,52,52
12.1,0,id,6,55,55
12.1,0,id,7,66,66
12.1,0,id,8,53,53
12.1,0,id,9,10,10
12.1,0,id,10,55,55
12.1,0,id,11,0,0
12.1,0,id,12,75,75
12.1,0,id,13,66,66
12.1,0,id,14,38,38
12.1,0,id,15,55,55
12.1,0,id,16,84,84
12.1,0,id,17,40,40
12.1,0,id,18,34,34
12.1,0,id,19,96,96
12.1,0,id,20,55,55
12.1,0,id,21,94,94
12.1,0,id,22,38,38
12.1,0,id,23,75,75
12.1,0,id,24,33,33
12.1,0,id,25,71,71
12.1,0,id,26,82,82
12.1,0,id,27,52,52
12.1,0,id,28,5,5
12.1,0,id,29,98,98
12.1,0,id,30,35,35
12.1,0,id,31,9,9
12.1,0,id,32,42,42
12.1,0,id,33,81,81
12.1,0,id,34,90,90
13.1,0,id,3,67,67
13.1,0,id,4,82,82
13.1,0,id,5,65,65
13.1,0,id,6,32,32
13.1,0,id,7,13,13
13.1,0,id,8,2,2
13.1,0,id,9,88,88
13.1,0,id,10,75,75
13.1,0,id,11,97,97
13.1,0,id,12,68,68
13.1,0,id,13,31,31
13.1,0,id,14,62,62
13.1,0,id,15,51,51
13.1,0,id,16,77,77
13.1,0,id,17,84,84
13.1,0,id,18,3,3
13.1,0,id,19,13,13
13.1,0,id,20,85,85
13.1,0,id,21,78,78
13.1,0,id,22,0,0
13.1,0,id,23,39,39
13.1,0,id,24,51,51
13.1,0,id,25,65,65
13.1,0,id,26,5,5
13.1,0,id,27,65,65
13.1,0,id,28,31,31
13.1,0,id,29,19,19
13.1,0,id,30,35,35
13.1,0,id,31,53,53
13.1,0,id,32,82,82
13.1,0,id,33,53,53
13.1,0,id,34,22,22
14.1,0,id,3,46,46
14.1,0,id,4,36,36
14.1,0,id,5,50,50
14.1,0,id,6,71,71
14.1,0,id,7,68,68
14.1,0,id,8,24,24
14.1,0,id,9,36,36
14.1,0,id,10,39,39
14.1,0,id,11,22,22
14.1,0,id,12,72,72
14.1,0,id,13,37,37
14.1,0,id,14,26,26
14.1,0,id,15,62,62
14.1,0,id,16,64,64
14.1,0,id,17,68,68
14.1,0,id,18,0,0
14.1,0,id,19,39,39
14.1,0,id,20,34,34
14.1,0,id,21,68,68
14.1,0,id,22,85,85
14.1,0,id,23,16,16
14.1,0,id,24,56,56
14.1,0,id,25,18,18
14.1,0,id,26,36,36
14.1,0,id,27,70,70
14.1,0,id,28,63,63
14.1,0,id,29,94,94
14.1,0,id,30,95,95
14.1,0,id,31,88,88
14.1,0,id,32,38,38
14.1,0,id,33,6,6
14.1,0,id,34,17,17
15.1,0,id,3,55,55
15.1,0,id,4,81,81
15.1,0,id,5,75,75
15.1,0,id,6,5,5
15.1,0,id,7,92,92
15.1,0,id,8,93,93
15.1,0,id,9,81,81
15.1,0,id,10,44,44
15.1,0,id,11,29,29
15.1,0,id,12,34,34
15.1,0,id,13,95,95
15.1,0,id,14,14,14
15.1,0,id,15,9,9
15.1,0,id,16,25,25
15.1,0,id,17,72,72
15.1,0,id,18,32,32
15.1,0,id,19,22,22
15.1,0,id,20,55,55
15.1,0,id,21,2,2
15.1,0,id,22,53,53
15.1,0,id,23,25,25
15.1,0,id,24,87,87
15.1,0,id,25,46,46
15.1,0,id,26,78,78
15.1,0,id,27,73,73
15.1,0,id,28,99,99
15.1,0,id,29,35,35
15.1,0,id,30,37,37
15.1,0,id,31,97,97
15.1,0,id,32,42,42
15.1,0,id,33,0,0
15.1,0,id,34,17,17
16.1,0,id,3,74,74
16.1,0,id,4,39,39
16.1,0,id,5,33,33
16.1,0,id,6,57,57
16.1,0,id,7,39,39
16.1,0,id,8,82,82
16.1,0,id,9,87,87
16.1,0,id,10,15,15
16.1,0,id,11,37,37
16.1,0,id,12,39,39
16.1,0,id,13,36,36
16.1,0,id,14,21,21
16.1,0,id,15,58,58
16.1,0,id,16,22,22
16.1,0,id,17,75,75
16.1,0,id,18,30,30
16.1,0,id,19,1,1
16.1,0,id,20,35,35
16.1,0,id,21,98,98
16.1,0,id,22,82,82
16.1,0,id,23,96,96
16.1,0,id,24,52,52
16.1,0,id,25,65,65
16.1,0,id,26,51,51
16.1,0,id,27,13,13
16.1,0,id,28,95,95
16.1,0,id,29,76,76
16.1,0,id,30,43,43
16.1,0,id,31,53,53
16.1,0,id,32,15,15
16.1,0,id,33,26,26
16.1,0,id,34,63,63
17.1,0,id,3,34,34
17.1,0,id,4,36,36
17.1,0,id,5,50,50
17.1,0,id,6,83,83
17.1,0,id,7,0,0
17.1,0,id,8,73,73
17.1,0,id,9,45,45
17.1,0,id,10,17,17
17.1,0,id,11,86,86
17.1,0,id,12,40,40
17.1,0,id,13,15,15
17.1,0,id,14,61,61
17.1,0,id,15,74,74
17.1,0,id,16,21,21
17.1,0,id,17,86,86
17.1,0,id,18,75,75
17.1,0,id,19,35,35
17.1,0,id,20,10,10
17.1,0,id,21,78,78
17.1,0,id,22,17,17
17.1,0,id,23,66,66
17.1,0,id,24,29,29
17.1,0,id,25,10,10
17.1,0,id,26,66,66
17.1,0,id,27,37,37
17.1,0,id,28,30,30
17.1,0,id,29,66,66
17.1,0,id,30,15,15
17.1,0,id,31,69,69
17.1,0,id,32,59,59
17.1,0,id,33,32,32
17.1,0,id,34,31,31
18.1,0,id,3,81,81
18.1,0,id,4,28,28
18.1,0,id,5,75,75
18.1,0,id,6,21,21
18.1,0,id,7,60,60
18.1,0,id,8,40,40
18.1,0,id,9,87,87
18.1,0,id,10,83,83
18.1,0,id,11,88,88
18.1,0,id,12,43,43
18.1,0,id,13,92,92
18.1,0,id,14,19,19
18.1,0,id,15,62,62
18.1,0,id,16,57,57
18.1,0,id,17,44,44
18.1,0,id,18,32,32
18.1,0,id,19,94,94
18.1,0,id,20,2,2
18.1,0,id,21,3,3
18.1,0,id,22,36,36
18.1,0,id,23,94,94
18.1,0,id,24,49,49
18.1,0,id,25,78,78
18.1,0,id,26,39,39
18.1,0,id,27,88,88
18.1,0,id,28,95,95
18.1,0,id,29,26,26
18.1,0,id,30,68,68
18.1,0,id,31,67,67
18.1,0,id,32,43,43
18.1,0,id,33,69,69
18.1,0,id,34,77,77
19.1,0,id,3,16,16
19.1,0,id,4,25,25
19.1,0,id,5,23,23
19.1,0,id,6,13,13
19.1,0,id,7,47,47
19.1,0,id,8,37,37
19.1,0,id,9,57,57
19.1,0,id,10,29,29
19.1,0,id,11,20,20
19.1,0,id,12,97,97
19.1,0,id,13,43,43
19.1,0,id,14,14,14
19.1,0,id,15,35,35
19.1,0,id,16,1,1
19.1,0,id,17,88,88
19.1,0,id,18,12,12
19.1,0,id,19,77,77
19.1,0,id,20,44,44
19.1,0,id,21,19,19
19.1,0,id,22,41,41
19.1,0,id,23,47,47
19.1,0,id,24,27,27
19.1,0,id,25,41,41
19.1,0,id,26,58,58
19.1,0,id,27,83,83
19.1,0,id,28,90,90
19.1,0,id,29,96,96
19.1,0,id,30,95,95
19.1,0,id,31,26,26
19.1,0,id,32,90,90
19.1,0,id,33,83,83
19.1,0,id,34,14,14
20.1,0,id,3,61,61
20.1,0,id,4,32,32
20.1,0,id,5,41,41
20.1,0,id,6,43,43
20.1,0,id,7,76,76
20.1,0,id,8,87,87
20.1,0,id,9,35,35
20.1,0,id,10,23,23
20.1,0,id,11,46,46
20.1,0,id,12,12,12
20.1,0,id,13,54,54
20.1,0,id,14,51,51
20.1,0,id,15,59,59
20.1,0,id,16,80,80
20.1,0,id,17,37,37
20.1,0,id,18,37,37
20.1,0,id,19,66,66
20.1,0,id,20,22,22
20.1,0,id,21,76,76
20.1,0,id,22,49,49
20.1,0,id,23,40,40
20.1,0,id,24,67,67
20.1,0,id,25,21,21
20.1,0,id,26,14,14
20.1,0,id,27,1,1
20.1,0,id,28,83,83
20.1,0,id,29,47,47
20.1,0,id,30,10,10
20.1,0,id,31,91,91
20.1,0,id,32,30,30
20.1,0,id,33,92,92
20.1,0,id,34,75,75
21.1,0,id,3,23,23
21.1,0,id,4,52,52
21.1,0,id,5,72,72
21.1,0,id,6,73,73
21.1,0,id,7,52,52
21.1,0,id,8,42,42
21.1,0,id,9,30,30
21.1,0,id,10,64,64
21.1,0,id,11,21,21
21.1,0,id,12,59,59
21.1,0,id,13,23,23
21.1,0,id,14,60,60
21.1,0,id,15,26,26
21.1,0,id,16,21,21
21.1,0,id,17,79,79
21.1,0,id,18,54,54
21.1,0,id,19,79,79
21.1,0,id,20,44,44
21.1,0,id,21,35,35
21.1,0,id,22,63,63
21.1,0,id,23,36,36
21.1,0,id,24,10,10
21.1,0,id,25,67,67
21.1,0,id,26,33,33
21.1,0,id,27,97,97
21.1,0,id,28,35,35
21.1,0,id,29,4,4
21.1,0,id,30,69,69
21.1,0,id,31,48,48
21.1,0,id,32,52,52
21.1,0,id,33,69,69
21.1,0,id,34,0,0
22.1,0,id,3,96,96
22.1,0,id,4,70,70
22.1,0,id,5,13,13
22.1,0,id,6,28,28
22.1,0,id,7,14,14
22.1,0,id,8,15,15
22.1,0,id,9,52,52
22.1,0,id,10,91,91
22.1,0,id,11,96,96
22.1,0,id,12,37,37
22.1,0,id,13,1,1
22.1,0,id,14,18,18
22.1,0,id,15,35,35
22.1,0,id,16,90,90
22.1,0,id,17,26,26
22.1,0,id,18,92,92
22.1,0,id,19,19,19
22.1,0,id,20,87,87
22.1,0,id,21,88,88
22.1,0,id,22,74,74
22.1,0,id,23,58,58
22.1,0,id,24,8,8
22.1,0,id,25,48,48
22.1,0,id,26,23,23
22.1,0,id,27,94,94
22.1,0,id,28,54,54
22.1,0,id,29,34,34
22.1,0,id,30,12,12
22.1,0,id,31,47,47
22.1,0,id,32,43,43
22.1,0,id,33,18,18
22.1,0,id,34,27,27
23.1,0,id,3,85,85
23.1,0,id,4,43,43
23.1,0,id,5,37,37
23.1,0,id,6,74,74
23.1,0,id,7,31,31
23.1,0,id,8,75,75
23.1,0,id,9,76,76
23.1,0,id,10,94,94
23.1,0,id,11,86,86
23.1,0,id,12,9,9
23.1,0,id,13,81,81
23.1,0,id,14,13,13
23.1,0,id,15,36,36
23.1,0,id,16,28,28
23.1,0,id,17,70,70
23.1,0,id,18,78,78
23.1,0,id,19,2,2
23.1,0,id,20,32,32
23.1,0,id,21,78,78
23.1,0,id,22,47,47
23.1,0,id,23,36,36
23.1,0,id,24,33,33
23.1,0,id,25,53,53
23.1,0,id,26,39,39
23.1,0,id,27,46,46
23.1,0,id,28,16,16
23.1,0,id,29,45,45
23.1,0,id,30,31,31
23.1,0,id,31,58,58
23.1,0,id,32,45,45
23.1,0,id,33,46,46
23.1,0,id,34,13,13
24.1,0,id,3,99,99
24.1,0,id,4,35,35
24.1,0,id,5,72,72
24.1,0,id,6,2,2
24.1,0,id,7,60,60
24.1,0,id,8,41,41
24.1,0,id,9,27,27
24.1,0,id,10,54,54
24.1,0,id,11,80,80
24.1,0,id,12,52,52
24.1,0,id,13,65,65
24.1,0,id,14,1,1
24.1,0,id,15,73,73
24.1,0,id,16,20,20
24.1,0,id,17,31,31
24.1,0,id,18,76,76
24.1,0,id,19,85,85
24.1,0,id,20,54,54
24.1,0,id,21,4,4
24.1,0,id,22,33,33
24.1,0,id,23,81,81
24.1,0,id,24,95,95
24.1,0,id,25,9,9
24.1,0,id,26,52,52
24.1,0,id,27,12,12
24.1,0,id,28,52,52
24.1,0,id,29,41,41
24.1,0,id,30,7,7
24.1,0,id,31,87,87
24.1,0,id,32,26,26
24.1,0,id,33,43,43
24.1,0,id,34,6,6
25.1,0,id,3,19,19
25.1,0,id,4,59,59
25.1,0,id,5,95,95
25.1,0,id,6,78,78
25.1,0,id,7,28,28
25.1,0,id,8,91,91
25.1,0,id,9,41,41
25.1,0,id,10,15,15
25.1,0,id,11,30,30
25.1,0,id,12,23,23
25.1,0,id,13,96,96
25.1,0,id,14,36,36
25.1,0,id,15,66,66
25.1,0,id,16,81,81
25.1,0,id,17,75,75
25.1,0,id,18,61,61
25.1,0,id,19,89,89
25.1,0,id,20,32,32
25.1,0,id,21,85,85
25.1,0,id,22,50,50
25.1,0,id,23,49,49
25.1,0,id,24,36,36
25.1,0,id,25,95,95
25.1,0,id,26,95,95
25.1,0,id,27,81,81
25.1,0,id,28,25,25
25.1,0,id,29,26,26
25.1,0,id,30,50,50
25.1,0,id,31,20,20
25.1,0,id,32,28,28
25.1,0,id,33,4,4
25.1,0,id,34,25,25
26.1,0,id,3,37,37
26.1,0,id,4,42,42
26.1,0,id,5,8,8
26.1,0,id,6,79,79
26.1,0,id,7,38,38
26.1,0,id,8,23,23
26.1,0,id,9,97,97
26.1,0,id,10,6,6
26.1,0,id,11,97,97
26.1,0,id,12,33,33
26.1,0,id,13,39,39
26.1,0,id,14,24,24
26.1,0,id,15,1,1
26.1,0,id,16,46,46
26.1,0,id,17,53,53
26.1,0,id,18,34,34
26.1,0,id,19,25,25
26.1,0,id,20,43,43
26.1,0,id,21,43,43
26.1,0,id,22,4,4
26.1,0,id,23,6,6
26.1,0,id,24,54,54
26.1,0,id,25,33,33
26.1,0,id,26,73,73
26.1,0,id,27,71,71
26.1,0,id,28,48,48
26.1,0,id,29,2,2
26.1,0,id,30,33,33
26.1,0,id,31,66,66
26.1,0,id,32,85,85
26.1,0,id,33,75,75
26.1,0,id,34,47,47
27.1,0,id,3,3,3
27.1,0,id,4,31,31
27.1,0,id,5,55,55
27.1,0,id,6,3,3
27.1,0,id,7,98,98
27.1,0,id,8,19,19
27.1,0,id,9,42,42
27.1,0,id,10,19,19
27.1,0,id,11,24,24
27.1,0,id,12,96,96
27.1,0,id,13,33,33
27.1,0,id,14,40,40
27.1,0,id,15,55,55
27.1,0,id,16,95,95
27.1,0,id,17,81,81
27.1,0,id,18,78,78
27.1,0,id,19,15,15
27.1,0,id,20,13,13
27.1,0,id,21,45,45
27.1,0,id,22,58,58
27.1,0,id,23,68,68
27.1,0,id,24,27,27
27.1,0,id,25,69,69
27.1,0,id,26,25,25
27.1,0,id,27,69,69
27.1,0,id,28,87,87
27.1,0,id,29,58,58
27.1,0,id,30,15,15
27.1,0,id,31,71,71
27.1,0,id,32,86,86
27.1,0,id,33,21,21
27.1,0,id,34,21,21
28.1,0,id,3,5,5
28.1,0,id,4,82,82
28.1,0,id,5,32,32
28.1,0,id,6,32,32
28.1,0,id,7,92,92
28.1,0,id,8,38,38
28.1,0,id,9,55,55
28.1,0,id,10,86,86
28.1,0,id,11,56,56
28.1,0,id,12,32,32
28.1,0,id,13,94,94
28.1,0,id,14,15,15
28.1,0,id,15,3,3
28.1,0,id,16,8,8
28.1,0,id,17,76,76
28.1,0,id,18,52,52
28.1,0,id,19,98,98
28.1,0,id,20,27,27
28.1,0,id,21,49,49
28.1,0,id,22,7,7
28.1,0,id,23,97,97
28.1,0,id,24,91,91
28.1,0,id,25,81,81
28.1,0,id,26,37,37
28.1,0,id,27,5,5
28.1,0,id,28,10,10
28.1,0,id,29,52,52
28.1,0,id,30,65,65
28.1,0,id,31,63,63
28.1,0,id,32,73,73
28.1,0,id,33,74,74
28.1,0,id,34,4,4
29.1,0,id,3,38,38
29.1,0,id,4,82,82
29.1,0,id,5,99,99
29.1,0,id,6,15,15
29.1,0,id,7,98,98
29.1,0,id,8,67,67
29.1,0,id,9,0,0
29.1,0,id,10,40,40
29.1,0,id,11,61,61
29.1,0,id,12,22,22
29.1,0,id,13,46,46
29.1,0,id,14,77,77
29.1,0,id,15,79,79
29.1,0,id,16,36,36
29.1,0,id,17,73,73
29.1,0,id,18,38,38
29.1,0,id,19,84,84
29.1,0,id,20,61,61
29.1,0,id,21,4,4
29.1,0,id,22,37,37
29.1,0,id,23,2,2
29.1,0,id,24,14,14
29.1,0,id,25,35,35
29.1,0,id,26,50,50
29.1,0,id,27,4,4
29.1,0,id,28,71,71
29.1,0,id,29,91,91
29.1,0,id,30,88,88
29.1,0,id,31,42,42
29.1,0,id,32,47,47
29.1,0,id,33,58,58
29.1,0,id,34,38,38
30.1,0,id,3,11,11
30.1,0,id,4,35,35
30.1,0,id,5,44,44
30.1,0,id,6,88,88
30.1,0,id,7,24,24
30.1,0,id,8,98,98
30.1,0,id,9,85,85
30.1,0,id,10,43,43
30.1,0,id,11,35,35
30.1,0,id,12,95,95
